Date,Biochemical Oxygen Demand,Conductivity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Temperature,Turbidity,Rainfall,Total Coliform,WQI
20-11-2020,3.271267308,361.7760385,11.55603567,3333.907345,60.84713757,2.114894578,9.295580943,24.39676507,15.06069326,0,7078.325171,60.70829993
21-11-2020,3.257080446,360.9248268,11.4746928,3307.044942,55.77425454,2.099196397,9.280638422,24.22459711,15.15077807,0,6743.438531,60.70829993
22-11-2020,3.371882217,367.812933,12.16731663,3538.173765,56.25116965,2.212472886,9.394677552,25.85851433,15.03971547,0,7214.442591,53.45183211
23-11-2020,3.349712831,366.4827698,12.03814729,3495.373783,51.62469355,2.188764709,9.37173877,25.57507176,15.00166542,0,7258.512001,60.21173976
24-11-2020,3.337456076,365.7473646,11.96848637,3472.412118,53.40091918,2.17495611,9.358706093,25.43063447,15.04553668,0,7549.161602,61.71490316
25-11-2020,3.333756265,365.5253759,11.9501986,3466.576934,53.96797045,2.169691861,9.354224063,25.40621478,15.07373442,0,6682.318162,61.69420828
26-11-2020,3.297785231,363.3671138,11.73831381,3396.211433,53.98275748,2.132144258,9.317464744,24.93021024,14.68887,0,6943.76911,61.22525203
27-11-2020,3.249564273,360.4738564,11.45295865,3301.357749,58.62201104,2.082335069,9.268449671,24.28291088,15.19771566,0,6466.861233,60.68498142
28-11-2020,3.294218661,363.1531196,11.72488353,3392.265948,56.29021049,2.125390034,9.312304347,24.93606222,14.51106642,0,6981.915129,61.24274881
29-11-2020,3.252544993,360.6526996,11.47886688,3310.528754,51.12174926,2.082106224,9.269825608,24.38080835,14.71785913,0,6749.569175,60.68898338
30-11-2020,3.331108107,365.3664864,11.95429652,3469.275366,55.03359916,2.159048955,9.347578531,25.50904866,14.80761103,0,7231.745521,60.6954364
01-12-2020,3.270923891,361.7554335,11.59726659,3350.537078,55.62573565,2.097234595,9.286579243,24.69499715,14.88040852,0,6679.907287,60.86710379
02-12-2020,3.232903345,359.4742007,11.37324187,3276.135408,57.38757531,2.057574627,9.247738986,24.1913994,15.08448194,0,6484.698007,60.68498142
03-12-2020,3.253988377,360.7393026,11.50387259,3319.953686,58.54392881,2.077011444,9.26799991,24.51543359,14.36874538,0,6715.920258,60.70829993
04-12-2020,3.286562946,362.6937768,11.7034613,3386.759343,50.59137235,2.107929495,9.299746221,25.00046663,14.60987579,0,6402.651565,61.38104114
05-12-2020,3.233569317,359.514159,11.38966036,3282.436417,51.03764927,2.053271536,9.245920427,24.28768163,14.25692212,0,6935.486526,60.68498142
06-12-2020,3.216465398,358.4879239,11.29121597,3249.900229,49.53032313,2.034495965,9.227980681,24.07748065,14.65935932,0,6359.712643,60.68498142
07-12-2020,3.265564589,361.4338754,11.59000731,3349.777087,52.43314958,2.081916681,9.276240635,24.79424265,14.67799832,0,6765.832203,61.14540459
08-12-2020,3.261416551,361.1849931,11.56933108,3343.165813,54.36580402,2.07608384,9.271250195,24.76565416,14.91233671,0,6331.942303,61.12366225
09-12-2020,3.219594488,358.6756693,11.32262528,3261.212317,55.75966941,2.032571146,9.228582817,24.2097313,14.58871848,0,6670.765378,60.68498142
10-12-2020,3.217149838,358.5289903,11.31219727,3258.018975,52.40021706,2.028430539,9.225290189,24.20518546,14.7437173,0,7050.780891,60.68498142
11-12-2020,3.248052296,360.3831378,11.50186398,3321.524673,51.4984494,2.057632216,9.255342256,24.66758355,14.62191601,0,6781.478976,61.05031822
12-12-2020,3.159782827,355.0869696,10.97650992,3146.690837,52.74275575,1.967657645,9.166220236,23.46165027,14.38825967,0,6523.862412,60.68498142
13-12-2020,3.157541563,354.9524938,10.96733463,3143.917225,49.61116137,1.963707464,9.163124513,23.46017862,14.16361111,0,6677.503558,60.68498142
14-12-2020,3.187711976,356.7627186,11.15263767,3205.970278,58.21398366,1.992165651,9.192438814,23.91252836,14.47043977,0,6674.505937,60.68498142
15-12-2020,3.208674262,358.0204557,11.28269895,3249.609877,46.95088171,2.01141291,9.212543586,24.23601333,14.08700594,0,6752.565929,60.68498142
16-12-2020,3.230598698,359.3359219,11.41853887,3295.176068,52.15635451,2.031620025,9.233609361,24.57300853,14.61441465,0,6371.788285,61.08424899
17-12-2020,3.284523369,362.5714021,11.74638466,3404.744515,57.50104099,2.083825592,9.286674481,25.35803826,14.29287649,0,6750.78013,56.49742412
18-12-2020,3.249337591,360.4602555,11.53957094,3336.093338,51.27858394,2.046919435,9.250628513,24.89554401,14.53421775,0,6078.485504,61.5602328
19-12-2020,3.194154823,357.1492894,11.21277719,3227.448946,50.51595286,1.990015522,9.194585173,24.15310527,14.16901936,0,6480.478337,60.68498142
20-12-2020,3.19689744,357.3138464,11.23353639,3234.65558,49.84159376,1.991036741,9.196467091,24.22162641,14.28870791,0,6495.889984,60.68498142
21-12-2020,3.143418922,354.1051353,10.91696814,3129.419687,50.20064055,1.935837078,9.142128,23.50304717,14.2466875,0,6707.301535,60.68498142
22-12-2020,3.188318785,356.7991271,11.19066827,3220.939793,54.68832309,1.979016562,9.186167673,24.1617519,14.16570227,0,6572.259496,60.68498142
23-12-2020,3.170513749,355.7308249,11.08813581,3187.048825,43.76228149,1.959492421,9.167503085,23.94256572,14.05809486,0,6273.727431,60.68498142
24-12-2020,3.196789308,357.3073585,11.25008247,3241.317264,54.82643631,1.98405066,9.192919984,24.34047665,14.19306487,0,6344.961515,61.10587305
25-12-2020,3.135004265,353.6002559,10.88365978,3119.462206,45.78276104,1.92055059,9.130277428,23.50549903,13.89932804,0,6568.83344,60.68498142
26-12-2020,3.198052574,357.3831544,11.2662302,3247.271049,49.08345294,1.981886673,9.192469624,24.4181393,13.81270967,0,6500.442276,61.35607339
27-12-2020,3.244449901,360.1669941,11.54888645,3341.77462,48.42478496,2.026575084,9.238012492,25.09760793,14.27325607,0,6387.614045,54.96305964
28-12-2020,3.158112193,354.9867316,11.03512296,3170.804306,51.30766784,1.938532274,9.150822234,23.9187193,14.140285,0,6394.483844,60.68744326
29-12-2020,3.179383833,356.26303,11.16700475,3215.048367,44.57755681,1.958103132,9.171243482,24.24628593,13.97826605,0,6617.12834,61.26644008
30-12-2020,3.189565553,356.8739332,11.23233497,3237.107765,50.58885214,1.966588895,9.180577224,24.41850927,14.26843695,0,6361.636546,61.50174397
31-12-2020,3.130770754,353.3462452,10.88379275,3121.208797,55.10619997,1.906103465,9.120937109,23.62496811,13.85226934,0,6434.877084,60.68498142
01-01-2021,3.232036402,359.2221841,11.27138663,3333.740092,49.94374909,2.007369113,9.242202757,24.06268718,14.52036309,0,7136.48265,61.19818119
02-01-2021,3.217249391,358.3349635,11.18687658,3305.850874,54.43390935,1.9908973,9.226573345,23.88515308,14.26145321,0,6405.122786,60.97277461
03-01-2021,3.217307387,358.3384432,11.19142074,3307.645342,51.71099676,1.98927682,9.225792104,23.91533835,13.99201493,0,6306.902201,61.09812077
04-01-2021,3.169593966,355.4756379,10.90931934,3213.890149,54.80743981,1.939891748,9.177242857,23.27660434,14.53731922,0,6821.451298,60.78257913
05-01-2021,3.205309136,357.6185481,11.12777119,3286.98482,53.4207884,1.973942586,9.212125861,23.80574251,14.33672756,0,6516.522268,61.06832261
06-01-2021,3.224842246,358.7905347,11.24911114,3327.707559,51.27323252,1.991819178,9.230830712,24.10819512,14.08539211,0,6576.179488,61.54993555
07-01-2021,3.268378976,361.4027385,11.51445206,3416.429233,54.49648866,2.033707694,9.273543335,24.74655309,14.22618682,0,6471.23411,49.7541285
08-01-2021,3.239686781,359.6812069,11.34639745,3360.684266,58.28197392,2.003376077,9.244031429,24.37355226,13.97132199,0,6563.209691,57.83181067
09-01-2021,3.295307002,363.0184201,11.68419413,3473.554853,52.1332038,2.057366154,9.298836578,25.18076288,14.18936496,0,6922.651261,40.33891286
10-01-2021,3.145229544,354.0137726,10.78778034,3175.020319,54.7031507,1.905668312,9.147948928,23.10803516,13.51696274,0,6751.216457,60.78257913
11-01-2021,3.223187599,358.6912559,11.25955403,3332.546571,48.50304382,1.982016226,9.225101913,24.22762542,13.7630407,0,6751.159404,57.95808066
12-01-2021,3.184740109,356.3844065,11.03286765,3257.251014,49.35361122,1.941969312,9.185854711,23.71735046,14.13486301,0,6283.473615,61.45307176
13-01-2021,3.281092577,362.1655546,11.61495303,3451.544183,53.48131607,2.03673355,9.281413064,25.09407907,13.86128591,0,6324.576545,38.76017703
14-01-2021,3.127246096,352.9347658,10.69581557,3145.427788,56.3587885,1.8813105,9.126778298,22.96781827,13.92513553,0,5975.167299,60.80540212
15-01-2021,3.121763823,352.6058294,10.66683302,3136.02768,52.81683665,1.874263789,9.120513806,22.91844412,13.58689227,0,6369.373581,60.80540212
16-01-2021,3.129900672,353.0940403,10.71953373,3153.853222,50.65563806,1.880848793,9.127874732,23.05951728,14.19866553,0,6710.951549,60.83858938
17-01-2021,3.04982854,348.2897124,10.24294792,2995.24775,51.43880728,1.799237871,9.047033206,21.96543628,14.04026922,0,6611.459283,60.78257913
18-01-2021,3.125922372,352.8553423,10.70332411,3148.960695,47.53718172,1.873806421,9.122364397,23.05744235,13.73533382,0,6452.327717,60.96731788
19-01-2021,3.11047519,351.9285114,10.61441932,3119.577651,52.95081891,1.856847919,9.106161555,22.8676299,13.66808359,0,6480.835413,60.83636553
20-01-2021,3.152209236,354.4325542,10.86856587,3204.542653,53.63458105,1.897085055,9.147147145,23.47810248,13.9287477,0,6336.291531,61.62990099
21-01-2021,3.158072201,354.7843321,10.9074488,3217.750641,49.48310509,1.901465962,9.152269081,23.58612,14.09338491,0,6503.904983,61.1432386
22-01-2021,3.23112603,359.1675618,11.34943869,3365.325065,49.28257308,1.973053025,9.224589528,24.634542,13.86197447,0,6605.12812,37.8829807
23-01-2021,3.181211082,356.1726649,11.0535766,3266.946208,51.3452303,1.921687038,9.17394906,23.96112592,14.08018977,0,6117.892314,49.19381843
24-01-2021,3.101257502,351.3754501,10.57744233,3108.473929,49.09394817,1.840298575,9.093278038,22.86688623,13.43624852,0,6490.237591,61.25961332
25-01-2021,3.081636199,350.198172,10.46326026,3070.649626,50.06387948,1.819258973,9.072947586,22.61700826,13.43202117,0,6606.157773,60.94767172
26-01-2021,3.147649646,354.1589787,10.86284419,3204.077816,56.42131284,1.88387112,9.138260383,23.56571923,13.33358758,0,6326.141003,54.80111676
27-01-2021,3.053582324,348.5149394,10.30189996,3017.327054,49.24268227,1.788419918,9.043501121,22.27299464,13.63551002,0,6538.922075,60.80540212
28-01-2021,3.207751788,357.7651073,11.23033188,3327.032037,48.77213354,1.941223328,9.196987558,24.45527309,13.55837266,0,6951.467439,39.08781907
29-01-2021,3.171781302,355.6068781,11.01787852,3256.438886,47.76974644,1.903905021,9.160343162,23.97527316,13.46927485,0,6357.55933,40.45385781
30-01-2021,3.086027539,350.4616523,10.50667891,3086.260549,51.81202878,1.816822068,9.073924803,22.7979813,13.63825598,0,6447.120375,61.54300541
31-01-2021,3.020554184,346.5332511,10.11711419,2956.624004,48.90476391,1.750038549,9.007796366,21.9042822,13.6999421,0,6211.021315,60.80540212
01-02-2021,3.170677653,355.5406592,11.02108188,3258.161692,47.37124224,1.898871266,9.157274459,24.0285989,13.12575576,0,6385.202334,37.32572486
02-02-2021,3.094079655,350.9447793,10.56467128,3106.236652,53.156178,1.821002314,9.080040985,22.97846864,13.28925213,0,6431.474268,59.33202198
03-02-2021,3.158570509,354.8142305,10.95474336,3236.46914,53.32599674,1.884242386,9.143906448,23.90322927,13.55078657,0,6369.007548,37.16685555
04-02-2021,3.013882715,346.1329629,10.08969219,2948.32379,47.1428932,1.738324354,8.998603534,21.89912932,13.27168095,0,6116.873228,60.96370561
05-02-2021,3.06061202,348.9367212,10.37309135,3042.991732,43.22361101,1.783844329,9.044728175,22.57450288,13.18442419,0,6353.014669,61.79767675
06-02-2021,3.087872796,350.5723678,10.53962617,3098.701348,51.72696553,1.809917041,9.071394919,22.97694487,13.52698177,0,6595.271022,53.44997285
07-02-2021,3.087043527,350.5226116,10.53756666,3098.209255,46.53389041,1.807921326,9.069982426,22.9857479,13.04496147,0,6383.810645,51.73539861
08-02-2021,3.05933002,348.8598012,10.37414682,3043.926722,50.84520852,1.779063337,9.041696678,22.61778722,13.22251709,0,6477.897317,59.30680714
09-02-2021,3.110170343,351.9102206,10.68199421,3146.729548,42.45080242,1.828781482,9.091975913,23.34918988,13.32892373,0,6229.681146,39.76084263
10-02-2021,3.022897968,346.6738781,10.16110882,2973.284341,50.9289516,1.740409564,9.004153766,22.14661863,13.12918894,0,6418.817017,61.72171416
11-02-2021,3.066468562,349.2881137,10.42522384,3061.502109,44.50998566,1.782903576,9.047186069,22.77544711,13.38174388,0,6316.616176,50.8752621
12-02-2021,3.076969066,349.9181439,10.49086011,3083.556418,50.23046372,1.792350779,9.057159922,22.94088693,13.09290459,0,6062.680706,45.27133387
13-02-2021,3.094101955,350.9461173,10.59623172,3118.851905,47.97801974,1.80845396,9.073777958,23.19876728,13.47038399,0,6308.844241,37.38717892
14-02-2021,3.101446231,351.3867739,10.6428119,3134.546267,44.97280123,1.814792426,9.080619328,23.31918882,13.14590915,0,6039.257129,35.65356637
15-02-2021,3.007179346,345.7307607,10.07966462,2946.994111,46.51534907,1.719543926,8.985861636,22.01663069,13.28813418,0,6103.658296,61.93502663
16-02-2021,2.984312922,344.3587753,9.9448589,2902.218391,49.69970058,1.695720374,8.962516648,21.71325049,13.2863352,0,6260.921552,61.7160465
17-02-2021,3.122571577,352.6542946,10.77674172,3179.668059,47.86519279,1.833046671,9.100309124,23.66518792,12.99530615,0,6275.512062,42.2163019
18-02-2021,3.073035158,349.6821095,10.48179149,3081.502533,49.21001724,1.782602941,9.05031905,22.98755601,12.69423889,0,5971.41188,35.02139642
19-02-2021,3.016790141,346.3074085,10.14652638,2969.894495,53.29790047,1.725475928,8.993633035,22.2155607,13.16165243,0,6413.440558,52.41058617
20-02-2021,3.129631019,353.0778611,10.82571269,3196.43267,42.59021198,1.837460387,9.106045703,23.81032033,13.08897161,0,6310.621517,46.14255164
21-02-2021,3.055780681,348.6468408,10.38468714,3049.562582,52.05151569,1.76277946,9.031780071,22.79095089,13.17114385,0,6049.04516,35.14067823
22-02-2021,3.106950529,351.7170317,10.6937175,3152.706789,47.43249459,1.813144796,9.082547662,23.52140771,13.00059419,0,5876.440049,43.70353072
23-02-2021,3.049416101,348.2649661,10.35045643,3038.416132,44.34525495,1.754832172,9.024624137,22.72954418,12.9461957,0,6149.139616,34.01504869
24-02-2021,3.147198446,354.1319067,10.93902962,3234.732472,42.9755011,1.851862865,9.122030656,24.11165089,13.42082195,0,6083.294405,52.7707812
25-02-2021,3.130115885,353.1069531,10.83834647,3201.292232,46.32659253,1.834055422,9.104585653,23.88518049,12.71197109,0,6189.674619,50.47091686
26-02-2021,3.028155886,346.9893532,10.22833122,2998.070135,49.58911408,1.731397523,9.002276705,22.46995375,13.14101875,0,6089.188948,35.35806243
27-02-2021,3.087505867,350.550352,10.58610788,3117.440806,46.37444542,1.790076795,9.061291331,23.3125909,12.86757086,0,5755.290586,44.29734356
28-02-2021,3.069587815,349.4752689,10.48020787,3082.248023,51.22622548,1.771515422,9.043051618,23.07299629,12.9040774,0,6074.287664,41.81823052
01-03-2021,3.104211241,351.5526745,10.68948778,3152.110617,42.27765947,1.805523107,9.077367174,23.56849973,12.89703708,0,6086.215168,48.96271517
02-03-2021,2.986063541,344.4638125,9.982071533,2916.403197,46.53612172,1.686787427,8.958925484,21.92472158,12.78948114,0,6269.661347,42.6837293
03-03-2021,3.067212178,349.3327307,10.47036346,3079.260514,42.75920387,1.76737602,9.039794099,23.07060326,13.05461208,0,5999.08888,43.74447462
04-03-2021,3.084500975,350.3700585,10.5754261,3114.37005,47.55408568,1.784132876,9.056816925,23.3219554,13.20918698,0,6470.474187,47.68196797
05-03-2021,2.942383571,341.8430143,9.723980883,2830.638925,49.073484,1.64151179,8.914447681,21.34112618,13.01624655,0,5748.633527,52.5299737
06-03-2021,2.969969437,343.4981662,9.89068426,2886.285929,45.10300913,1.668622382,8.94179591,21.73564558,12.93460294,0,6389.630588,41.29902571
07-03-2021,2.926053945,340.8632367,9.628308118,2798.901669,38.5079806,1.624260167,8.897657056,21.12864636,12.70882078,0,6079.182869,54.76797832
08-03-2021,3.013500109,346.1100065,10.1540302,2974.212038,46.87566247,1.711288289,8.984894199,22.36020837,13.00215821,0,6292.828327,37.63299985
09-03-2021,3.061874475,349.0124685,10.44524949,3071.350005,47.55011015,1.75927342,9.033073948,23.04426112,13.32325146,0,6133.952384,47.21690058
10-03-2021,3.10021443,351.3128658,10.67619,3148.390229,47.41674735,1.797253061,9.071233745,23.58732598,12.80953711,0,6343.200838,54.94993682
11-03-2021,3.027973101,346.9783861,10.24357024,3004.238857,49.87808106,1.724680446,8.998826773,22.58174488,12.80468182,0,6035.332693,42.39799056
12-03-2021,3.10494374,351.5966244,10.70614948,3158.482295,42.92735746,1.801348925,9.075646332,23.66462162,12.76237291,1.23E-12,5890.814802,57.19043647
13-03-2021,2.95382553,342.5295318,9.800122575,2856.518818,48.15387241,1.649957771,8.92439165,21.5537432,12.77193137,1.23E-12,6392.592665,35.45476825
14-03-2021,2.937052362,341.5231417,9.700092688,2823.21613,49.6663819,1.632940956,8.907496659,21.32318268,12.31649048,4.00E-12,6083.968323,39.69567144
15-03-2021,3.018908403,346.4345042,10.19176463,2987.14249,40.73166876,1.714582718,8.98924556,22.47291712,12.94280759,4.00E-12,6149.369058,43.3881529
16-03-2021,3.040426945,347.7256167,10.321338,3030.36442,47.00790237,1.735916414,9.010671679,22.77741152,12.68945527,8.28E-12,6350.621399,47.96580575
17-03-2021,3.019200537,346.4520322,10.19436795,2988.066964,44.52087149,1.714534647,8.989367592,22.4829606,12.5337943,8.28E-12,5896.114775,44.69417218
18-03-2021,2.917148605,340.3289163,9.582370919,2784.088926,45.77626037,1.612356889,8.887252747,21.0564355,13.00428296,1.40E-11,6220.660309,40.60161663
19-03-2021,3.015824069,346.2494441,10.17466434,2981.53611,47.05423229,1.710936098,8.985880083,22.43957647,12.63555694,1.40E-11,5982.861262,45.27656024
20-03-2021,2.954889955,342.5933973,9.809226299,2859.734538,44.5428515,1.649935327,8.924912641,21.58766536,12.7830602,2.12E-11,6073.906418,34.68623482
21-03-2021,3.053504463,348.5102678,10.40100594,3057.000591,43.97370918,1.748512797,9.02350863,22.96891663,13.14343433,2.12E-11,6114.518299,53.33370223
22-03-2021,3.038332227,347.5999336,10.30999105,3026.663529,46.10254986,1.733333153,9.00833269,22.75663498,12.56817305,2.98E-11,5799.962573,51.10645071
23-03-2021,2.973063885,343.6838331,9.918325437,2896.104621,42.74057716,1.668087035,8.94307546,21.84248927,12.54388547,2.98E-11,5944.406215,39.68113303
24-03-2021,2.994494151,344.9696491,10.04677741,2938.913304,42.7500245,1.68956915,8.964531651,22.14160564,12.90517372,3.98E-11,6370.77707,44.13705037
25-03-2021,2.967430469,343.3458281,9.884191667,2884.704479,48.05376564,1.662586927,8.937508698,21.76128855,13.08263549,3.98E-11,6278.411672,39.68831916
26-03-2021,3.017534802,346.3520881,10.18454005,2984.802101,42.58036816,1.712802305,8.987668553,22.46080593,12.53981295,5.11E-11,6089.478355,49.37320955
27-03-2021,3.068777367,349.426642,10.49164395,3087.146634,48.03974754,1.764185467,9.038981417,23.17574138,12.9386797,5.11E-11,6151.685445,59.25254075
28-03-2021,2.972159221,343.6295533,9.911509802,2893.740233,47.44559481,1.66773743,8.942448326,21.82011043,12.97631857,6.38E-11,6045.488069,42.00922759
29-03-2021,3.047146773,348.1288064,10.36093619,3043.515768,40.90035772,1.742924552,9.017535663,22.86644369,12.45177904,6.38E-11,6377.15002,56.21297738
30-03-2021,2.996003995,345.0602397,10.0535071,2941.00124,44.06798109,1.692010746,8.966507371,22.1464378,13.0273184,7.77E-11,6067.480113,47.27777985
31-03-2021,2.983518998,344.3111399,9.977951347,2915.77294,49.70883379,1.679784054,8.954151526,21.96712749,13.04745965,7.77E-11,6155.856337,45.41517633
01-04-2021,3.018530028,346.4118017,10.18729862,2985.507437,43.21176524,1.715082646,8.989306337,22.45224957,12.81481371,9.28E-11,6340.850666,49.33310273
02-04-2021,2.972911266,343.674676,9.912794215,2893.95318,44.79372251,1.669780619,8.943845943,21.80804405,13.13318295,9.28E-11,5958.54585,41.32400375
03-04-2021,2.997855449,345.171327,10.06159478,2943.495733,47.60769926,1.695070615,8.968963032,22.15121089,13.11605652,1.09E-10,6428.371581,46.23665473
04-04-2021,2.966580992,343.2948595,9.873011063,2880.572029,48.60916698,1.664170946,8.937875969,21.70680968,12.91594779,1.09E-10,5813.332377,40.82726569
05-04-2021,3.125720276,352.8432166,10.82683764,3198.446945,45.54474412,1.823713884,9.09721708,23.92769573,12.81209906,1.27E-10,6448.380485,66.24725015
06-04-2021,3.030328193,347.1196916,10.25340414,3007.23038,44.55007004,1.728754199,9.002041196,22.5846396,12.71538953,1.27E-10,6051.15993,53.1174559
07-04-2021,2.994731279,344.9838767,10.03867012,2935.575536,50.65581175,1.6936183,8.966674789,22.07821502,12.91051018,1.46E-10,6080.612913,46.86970706
08-04-2021,3.041640289,347.7984173,10.31890044,3028.90406,51.65435073,1.741016806,9.013828548,22.72637499,13.04054084,1.46E-10,5754.821846,55.73283427
09-04-2021,3.026619468,346.8971681,10.22748094,2998.344589,49.42600899,1.726513817,8.999066643,22.50702146,12.87081572,1.65E-10,6045.748669,53.22641673
10-04-2021,3.022552423,346.6531454,10.20171364,2989.664485,46.79999055,1.722992784,8.995272604,22.4405276,12.50570612,1.65E-10,5932.841403,52.71260478
11-04-2021,3.065744321,349.2446592,10.45942994,3075.474247,44.17664226,1.766758715,9.038751518,23.03516859,13.20899468,1.86E-10,6023.578687,60.84739136
12-04-2021,3.074416078,349.7649647,10.50995578,3092.215879,44.17029449,1.776032355,9.047724217,23.14604025,13.00382949,1.86E-10,6122.159885,62.63762339
13-04-2021,3.011589522,345.9953713,10.13142255,2965.933212,48.29212548,1.713835353,8.985212438,22.25545125,12.90087715,2.08E-10,6345.90206,51.30379314
14-04-2021,3.010966266,345.957976,10.12604042,2964.029661,48.04548179,1.713869137,8.984917702,22.23522748,13.15973192,2.08E-10,6200.792204,51.35822929
15-04-2021,3.027715418,346.9629251,10.22482451,2996.843635,51.0635159,1.731302619,9.002009019,22.45773983,13.30520374,2.31E-10,6225.93934,54.58174374
16-04-2021,2.928150489,340.9890293,9.625656385,2797.002358,48.88121215,1.632449107,8.902799798,21.05138101,12.45234351,2.31E-10,5950.635763,36.46468102
17-04-2021,2.969332729,343.4599638,9.870904094,2878.628546,42.4944504,1.674369643,8.944351186,21.61501223,13.11249871,2.55E-10,5999.12603,44.13570535
18-04-2021,3.115348377,352.2209026,10.7450856,3169.894888,50.23602939,1.821150242,9.090749309,23.64584463,12.7537028,2.55E-10,6540.758994,66.691971
19-04-2021,3.131231508,353.1738905,10.83840593,3200.869767,44.16514302,1.837824757,9.107028133,23.85435926,13.15270396,2.80E-10,6039.909161,66.94051235
20-04-2021,3.038575272,347.6145163,10.28042456,3014.739714,46.08916913,1.745986101,9.014780686,22.54286429,13.09277496,2.80E-10,6524.322872,57.09648545
21-04-2021,3.081963759,350.2178256,10.53864665,3100.673154,48.07603707,1.790218124,9.058590942,23.13554125,13.20909668,3.06E-10,6150.795494,65.1076706
22-04-2021,3.070871518,349.5522911,10.4699201,3077.619432,53.39936289,1.779995122,9.04793332,22.96503818,12.99731355,3.06E-10,6206.384619,63.11441572
23-04-2021,3.211489768,357.9893861,11.31139288,3357.961244,56.83158475,1.921508058,9.188998913,24.91803666,12.73817207,3.33E-10,6426.710213,67.27245019
24-04-2021,3.115824144,352.2494486,10.73509947,3165.710129,49.41398512,1.826762304,9.093793224,23.56262023,13.03884415,3.33E-10,6473.91468,66.88810682
25-04-2021,3.055811464,348.6486878,10.37266144,3044.73999,47.13870388,1.767694401,9.034252933,22.70590909,13.22682093,3.61E-10,6204.459518,60.37752579
26-04-2021,3.01685384,346.3112304,10.13649218,2965.855335,49.38875141,1.729706184,8.995780012,22.14353772,13.3654945,3.61E-10,6156.243974,53.21091815
27-04-2021,2.986792919,344.5075752,9.95364228,2904.739744,50.54757569,1.700639013,8.966215966,21.70529422,12.94544039,3.89E-10,6230.161616,47.659254
28-04-2021,3.07983291,350.0899746,10.50933773,3089.801928,47.02438624,1.794696801,9.059764855,22.99004264,13.40303018,3.89E-10,6316.57069,64.66034246
29-04-2021,3.034446049,347.3667629,10.23441271,2997.986663,53.4761775,1.750351483,9.014898766,22.33639958,13.08627064,4.19E-10,6435.051495,56.26662117
30-04-2021,3.003813352,345.5288011,10.04795407,2935.656289,48.88725377,1.720783767,8.984798559,21.88890466,13.30697224,4.19E-10,6265.624083,50.5617798
01-05-2021,3.045317649,348.0190589,10.2942596,3017.576781,49.799081,1.763376166,9.026846908,22.45092303,13.15154526,4.49E-10,6396.716139,58.06621056
02-05-2021,3.026346148,346.8807689,10.17765334,2978.522876,50.41471467,1.745515567,9.008430857,22.16588123,13.30939896,4.49E-10,6608.94259,54.46718208
03-05-2021,3.16761406,355.3568436,11.02242738,3259.925328,49.79503895,1.887916851,9.150265455,24.12379799,13.47117437,4.80E-10,6366.032857,67.26472707
04-05-2021,3.130227732,353.1136639,10.79522065,3183.997167,51.16265127,1.85168603,9.113456881,23.58016804,13.06761739,4.80E-10,6360.767804,67.25764532
05-05-2021,3.088690358,350.6214215,10.54305316,3099.745121,46.91180006,1.811325955,9.072508156,22.97804208,13.19764175,5.11E-10,6003.484806,65.43871555
06-05-2021,3.166083051,355.2649831,11.00441246,3253.331765,47.20852852,1.889917389,9.15050022,24.04056181,13.39159343,5.11E-10,5790.111506,67.2642464
07-05-2021,3.099003834,351.24023,10.59888758,3117.9535,45.70495403,1.824058001,9.084030917,23.08010574,13.85626466,5.43E-10,6403.081401,66.88817186
08-05-2021,3.055172598,348.6103559,10.33279878,3029.050473,50.44797602,1.781467321,9.04081996,22.44475872,13.22501971,5.43E-10,6315.745578,58.69247243
09-05-2021,3.177545299,355.9527179,11.0638827,3272.53496,51.59237332,1.905100937,9.163823118,24.13591052,13.82775044,5.76E-10,6241.210751,67.26604858
10-05-2021,3.131536848,353.1922109,10.78462974,3179.237157,50.75697242,1.860373386,9.118455117,23.46937645,13.84302408,5.76E-10,6402.480077,67.25723615
11-05-2021,3.055980302,348.6588181,10.3280392,3026.82356,54.53718169,1.786117346,9.043548824,22.38882596,13.44543604,6.10E-10,6351.447083,58.09816165
12-05-2021,3.101624991,351.3974995,10.59860802,3116.793212,49.62888893,1.833081761,9.089853376,23.0047564,13.42836297,6.10E-10,6598.981824,66.18799271
13-05-2021,3.0707074,349.542444,10.40975609,3053.619475,51.78575748,1.803502725,9.059605063,22.54848541,13.37300515,6.44E-10,6400.687112,60.22577809
14-05-2021,3.048740796,348.2244478,10.27456399,3008.329279,46.64012867,1.782893109,9.038316952,22.21720567,13.52152497,6.44E-10,6244.25769,55.88930588
15-05-2021,3.167627206,355.3576323,10.98444491,3244.72708,48.89143402,1.903154537,9.157890871,23.85755258,13.27788441,6.78E-10,6601.988233,67.26298966
16-05-2021,3.220270764,358.5162458,11.29682465,3348.621555,52.27861054,1.957190736,9.21123075,24.57019117,13.56835172,6.78E-10,6370.97358,67.27263586
17-05-2021,3.058396182,348.8037709,10.32205253,3023.46254,52.88028877,1.796726007,9.050061094,22.27927462,13.90764798,7.13E-10,6530.28102,56.64105296
18-05-2021,3.160039634,354.902378,10.92834663,3225.322798,49.59374603,1.899796102,9.152417868,23.67731667,13.51102119,7.13E-10,6340.191374,67.26072735
19-05-2021,3.102966579,351.4779947,10.58230076,3109.733674,50.40515053,1.844166062,9.09606632,22.85304115,13.61034609,7.49E-10,6316.530744,64.05877418
